"province","additional_info_id","additional_info_short","additional_info_full"
"BC",137,"BC137","16-11-2020: 2 cases removed from Fraser. Cases reallocated accordingly"
"BC",138,"BC138","22-09-2020: 3 previous Northern cases removed. Cases redistributed accordingly"
"BC",139,"BC139","22-09-2020: 4 previous Vancouver Coastal removed. Cases redistributed accordingly"
"BC",140,"BC140","22-09-2020: 1 previous Fraser case removed. Cases redistributed accordingly"
"BC",141,"BC141","28-09-2020: 3 cases removed from Fraser. Replaced with new case announced today"
"BC",142,"BC142","23-09-2020: 2 cases removed from Fraser. Replaced with new case announced today"
"BC",143,"BC143","25-09-2020: 6 cases removed from Fraser. Replaced with case announced today"
"BC",144,"BC144","24-09-2020: 4 previous cases from Fraser removed. Cases redistributed accordingly"
"BC",145,"BC145","Epi-linked. 24-09-2020: 4 previous cases removed from Fraser. Cases redistributed accordingly"
"BC",146,"BC146","Epi-linked. 24-09-2020: 4 previous cases removed from Fraser"
"BC",147,"BC147","29-09-2020: Case removed from Interior. Replaced with new case announced today"
"BC",148,"BC148","24-12-2020: Case removed from Fraser and reallocated accordingly"
"BC",149,"BC149","25-09-2020: Case from Out of Canada (Not Reported) removed. Replaced with new case announced today"
"BC",150,"BC150","28-09-2020: 3 cases removed from Northern. Replaced with new case announced today"
"BC",151,"BC151","25-09-2020: Case removed from Vancouver. Cases reallocated accordingly"
"BC",152,"BC152","29-09-2020: 2 removed Northern. Replaced with new case announced today"
"BC",153,"BC153","29-09-2020: Case removed from Vancouver Coastal. Replaced with new case announced today"
"BC",154,"BC154","29-09-2020: Case removed from Fraser. Replaced with new case announced today"
"BC",155,"BC155","30-09-2020: 1 case removed from Vancouver Coastal. Replaced with new case announced today"
"BC",156,"BC156","02-10-2020: 2 cases removed from Fraser. Replaced with new case announced today"
"BC",157,"BC157","09-10-2020: 4 previous cases from Fraser removed. Cases redistributed accordingly"
"BC",158,"BC158","02-10-2020: 1 case removed from Northern. Replaced with new case announced today"
"BC",159,"BC159","05-10-2020: Previous cases removed. Cases redistributed accordingly"
"BC",160,"BC160","07-10-2020: Previous case removed. Cases redistributed accordingly"
"BC",161,"BC161","15-12-2020: Case reallocated to Fraser // Not Canadian resident"
"BC",162,"BC162","06-10-2020: Case removed from Fraser. Replaced with new case announced today"
"BC",163,"BC163","06-10-2020: Case removed from Vancouver Coastal. Replaced with new case announced today"
"BC",164,"BC164","09-10-2020: 3 previous cases removed from Vancouver Coastal. Cases redistributed accordingly"
"BC",165,"BC165","09-10-2020: 4 previous cases removed from Fraser. Cases redistributed accordingly"
"BC",166,"BC166","22-10-2020: 1 previous Vancouver Coastal case removed. Cases redistributed accordingly"
"BC",167,"BC167","13-10-2020: Case removed. Replaced with new announced today"
"BC",168,"BC168","13-10-2020: Case removed. Replaced with new case announced today"
"BC",169,"BC169","15-10-2020: Case removed from Vancouver Coastal. Replaced with new case announced today"
"BC",170,"BC170","19-10-2020: Case removed from Vancouver. Replaced with new case announced today"
"BC",171,"BC171","22-10-2020: 1 previous case from Fraser removed. Cases redistributed accordingly"
"BC",172,"BC172","23-10-2020: Case removed from Vancouver. Replaced with new case announced today"
"BC",173,"BC173","21-10-2020: Case removed from Fraser. Redistributed accordingly"
"BC",174,"BC174","22-10-2020: Previous case removed from Vancouver Coastal. Cases redistributed accordingly"
"BC",175,"BC175","23-10-2020: Case removed from Fraser. Cases redistributed accordingly"
"BC",176,"BC176","29-10-2020: Case removed from Fraser. Cases redistributed accordingly"
"BC",177,"BC177","02-11-2020: Case removed from Island. Replaced with new case announced today"
"BC",178,"BC178","23-10-2020: Case removed from Vancouver Coastal. Replaced with new case announced today"
"BC",179,"BC179","26-10-2020: 1 previous case from Vancouver Coastal removed. Cases redistributed accordingly"
"BC",180,"BC180","26-10-2020: 3 previous cases from Fraser removed. Cases redistributed accordingly"
"BC",181,"BC181","29-10-2020: Case reoved from Fraser. Cases reallocated accordingly"
"BC",182,"BC182","29-10-2020: Case removed from Fraser. Cases reallocated accordingly"
"BC",183,"BC183","02-11-2020: Case removed from Fraser. Replaced with new case announced today"
"BC",184,"BC184","02-12-2020: Case removed from Fraser. Cases reallocated accordingly"
"BC",185,"BC185","28-10-2020: 2 previous cases removed from Vancouver Coastal. Cases redistributed accordingly"
"BC",186,"BC186","29-10-2020: 5 cases removed from Vancouver. Cases reallocated accordingly"
"BC",187,"BC187","[Epi-Linked] 29-10-2020: Case removed from Fraser. Cases reallocated accordingly"
"BC",188,"BC188","13-11-2020: 1 case removed from Northern. Cases reallocated accordingly"
"BC",189,"BC189","30-10-2020: 1 previous case removed from Island. Cases redistributed accordingly"
"BC",190,"BC190","02-11-2020: Case removed from Vancouver. Replaced with new case added today"
"BC",191,"BC191","05-11-2020: 4 previous cases removed from Fraser. Cases redistributed accordingly"
"BC",192,"BC192","02-11-2020: Case removed from Vancouver Coastal. Replaced with new case announced today"
"BC",193,"BC193","06-11-2020: 3 previous cases removed from Fraser. Cases redistributed accordingly"
"BC",194,"BC194","09-11-2020: 3 cases removed from Fraser. Cases reallocated accordingly"
"BC",195,"BC195","04-11-2020: Case removed from Fraser. Replaced with new case announced today"
"BC",196,"BC196","12-11-2020: 1 previous case in non-Canadian resident removed. Cases redistributed accordingly"
"BC",197,"BC197","04-11-2020: Case removed from Island. Replaced with new case announced today"
"BC",198,"BC198","03-11-2020: 3 previous cases from Vancouver Coastal removed. Cases redistributed accordingly"
"BC",199,"BC199","04-11-2020: Case removed from Northern. Replaced with new case announced today"
"BC",200,"BC200","10-11-2020: 4 previous cases removed from Vancouver Coastal. Cases redistributed accordingly"
"BC",201,"BC201","10-12-2020: Case removed from Fraser. Cases reallocated accordingly"
"BC",202,"BC202","09-11-2020: 1 case removed from Vancouver Coastal. Cases reallocated accordingly"
"BC",203,"BC203","12-11-2020: Previous cases removed. Cases redistributed accordingly"
"BC",204,"BC204","09-11-2020: Demographics updated"
"BC",205,"BC205","09-11-2020: Cases appear to have been removed from Saturday. Replaced with cases from later in the weekend"
"BC",206,"BC206","09-11-2020: Cases appear to be removed from Saturday. Replaced with cases reported later in the weekend"
"BC",207,"BC207","16-11-2020: Case reallocated from Fraser to Out of Canada (Not Reported)"
"BC",208,"BC208","19-11-2020: 1 previous case removed from Island. Cases redistributed accordingly"
"BC",209,"BC209","12-11-2020: 7 previous cases removed from Vancouver Coastal. Cases redistributed accordingly"
"BC",210,"BC210","30-11-2020: Case removed from Northern. Cases redistributed accordingly // 12-11-2020: 7 previous cases removed from Vancouver Coastal. Cases redistributed accordingly"
"BC",211,"BC211","30-11-2020: 1 case removed from Northern; cases reallocated accordingly // 12-11-2020: 7 previous cases removed from Vancouver Coastal. Cases redistributed accordingly"
"BC",212,"BC212","16-11-2020: 2 cases removed from Vancouver Coastal. Cases reallocated accordingly"
"BC",213,"BC213","13-11-2020: 1 case removed from Vancouver Coastal. Cases reallocated accordingly"
"BC",214,"BC214","16-11-2020: Case removed from Fraser. Cases reallocated accordingly"
"BC",215,"BC215","18-11-2020: Case removed from Fraser. Cases reallocated accordingly"
"BC",216,"BC216","20-11-2020: Case removed from Fraser. Cases reallocated accordingly"
"BC",217,"BC217","17-11-2020: Previous cases removed. Cases redistributed accordingly"
"BC",218,"BC218","16-11-2020: Case removed from Island. Cases reallocated accordingly"
"BC",219,"BC219","16-11-2020: 1 case removed from Vancouver Coastal. Cases reallocated accordingly"
"BC",220,"BC220","19-11-2020: 2 previous cases removed from Fraser. Cases redistributed accordingly"
"BC",221,"BC221","30-11-2020: Case removed from Fraser. Cases redistributed accordingly"
"BC",222,"BC222","17-11-2020: Previous cases removed. Cases redistibuted accordingly"
"BC",223,"BC223","20-11-2020: Case removed from Northern. Cases reallocated accordingly"
"BC",224,"BC224","18-11-2020: Case removed from Out of Province (Not Reported health region). Cases reallocated accordingly. 17-11-2020: Previous cases removed. Cases redistributed accordingly. Non-Canadian resident"
"BC",225,"BC225","20-11-2020: Case from Vancouver Coastal removed. Cases reallocated accordingly"
"BC",226,"BC226","19-11-2020: 4 previous Vancouver Coastal cases removed. Cases redistributed accordingly"
"BC",227,"BC227","15-12-2020: Case removed from Vancouver Coastal. Cases reallocated accordingly"
"BC",228,"BC228","20-11-2020: Case removed from Vancouver Coastal. Cases reallocated accordingly"
"BC",229,"BC229","20-11-2020: Case from Fraser determined to be out of province. Case reallocated accordingly"
"BC",230,"BC230","23-11-2020: 1 previous case from Northern removed. Cases redistributed accordingly"
"BC",231,"BC231","23-11-2020: 2 previous cases removed from Vancouver Coastal. Cases redistributed accordingly"
"BC",232,"BC232","30-11-2020: Cases removed from Vancouver Coastal. Cases reallocated accordingly"
"BC",233,"BC233","30-11-2020: Case removed from Island. Cases reallocated accordingly"
"BC",234,"BC234","07-12-2020: 1 previous non-Canadian resident removed. Cases redistributed accordingly"
"BC",235,"BC235","04-12-2020: Case removed from Not Reported. Cases reallocated accordingly // Non-Canadian resident"
"BC",236,"BC236","05-01-2021: Case removed from Fraser and reallocateda accordingly // 30-11-2020: Cases removed from Vancouver Coastal. Cases reallocated accordingly"
"BC",237,"BC237","30-11-2020: Case removed from Vancouver Coastal. Cases reallocated accordingly"
"BC",238,"BC238","277 cases historic cases from Fraser added today"
"BC",239,"BC239","02-12-2020: Case removed from Interior. Cases reallocated accordingly"
"BC",240,"BC240","02-12-2020: Case removed from Vancouver Coastal. Cases reallocated accordingly"
"BC",241,"BC241","04-12-2020: Case removed from Northern. Cases reallocated accordingly"
"BC",242,"BC242","07-12-2020: Previous Fraser cases removed. Cases redistributed accordingly"
"BC",243,"BC243","04-12-2020: Case removed from Interior. Cases reallocated accordingly"
"BC",244,"BC244","04-12-2020: Case removed from Vancouver Coastal. Cases reallocated accordingly"
"BC",245,"BC245","08-12-2020: Case removed from Vancouver Coastal. Cases reallocated accordingly"
"BC",246,"BC246","05-01-2021: Case removed from Northern and reallocated accordingly"
"BC",247,"BC247","04-12-2020: Case removed from Fraser. Cases reallocated accordingly"
"BC",248,"BC248","03-12-2020: Previous cases removed. Cases redistributed accordingly"
"BC",249,"BC249","04-12-2020: Case reallocated from Island to Interior"
"BC",250,"BC250","04-12-2020: Case removed from Interior. Cases reallocated accordingly // 03-12-2020: Previous cases removed. Cases redistributed accordingly"
"BC",251,"BC251","03-12-2020: 4 previous cases removed from Vancouver Coastal. Cases redistributed accordingly"
"BC",252,"BC252","16-12-2020: Case removed from Fraser. Cases reallocated accordingly"
"BC",253,"BC253","08-12-2020: Case removed from Fraser. Cases reallocated accordingly"
"BC",254,"BC254","15-12-2020: Case removed from Fraser. Cases reallocated accordingly"
"BC",255,"BC255","04-12-2020: Case removed from Fraser. Reallocated accordingly"
"BC",256,"BC256","07-12-2020: Previous cases from Vancouver Coastal removed. Cases redistributed accordingly"
"BC",257,"BC257","14-12-2020: Previous cases removed. Cases redistributed accordingly"
"BC",258,"BC258","09-12-2020: 6 previous cases removed from Fraser. Cases redistributed accordingly"
"BC",259,"BC259","17-12-2020: 12 previous Fraser cases removed. Cases redistributed accordingly. Non-Canadian resident"
"BC",260,"BC260","10-12-2020: Previous case removed from Fraser. Cases redistributed accordingly"
"BC",261,"BC261","11-12-2020: 10 previous cases removed from Fraser. Cases redistributed accordingly. Non-Canadian resident"
"BC",262,"BC262","08-12-2020: Case removed from Northern. Cases reallocated accordingly"
"BC",263,"BC263","15-12-2020: Case removed from Vancouver. Cases reallocated accordingly"
"BC",264,"BC264","11-12-2020: 10 previous cases removed from Fraser. Cases redistributed accordingly"
"BC",265,"BC265","08-12-2020: Case removed from Island. Cases reallocated accordingly"
"BC",266,"BC266","14-12-2020: Previous cases removed. Cases redistributed accordingly. Non-Canadian resident"
"BC",267,"BC267","Non-Canadian resident"
"BC",268,"BC268","10-12-2020: Previous cases removed from Vancouver Coastal. Cases redistributed accordingly"
