"province","date_death_report","deaths","cumulative_deaths"
"PEI","25-11-2020",0,0
"PEI","26-11-2020",0,0
"PEI","27-11-2020",0,0
"PEI","28-11-2020",0,0
"PEI","29-11-2020",0,0
"PEI","30-11-2020",0,0
"PEI","01-12-2020",0,0
"PEI","02-12-2020",0,0
"PEI","03-12-2020",0,0
"PEI","04-12-2020",0,0
"PEI","05-12-2020",0,0
"PEI","06-12-2020",0,0
"PEI","07-12-2020",0,0
"PEI","08-12-2020",0,0
"PEI","09-12-2020",0,0
"PEI","10-12-2020",0,0
"PEI","11-12-2020",0,0
"PEI","12-12-2020",0,0
"PEI","13-12-2020",0,0
"PEI","14-12-2020",0,0
"PEI","15-12-2020",0,0
"PEI","16-12-2020",0,0
"PEI","17-12-2020",0,0
"PEI","18-12-2020",0,0
"PEI","19-12-2020",0,0
"PEI","20-12-2020",0,0
"PEI","21-12-2020",0,0
"PEI","22-12-2020",0,0
"PEI","23-12-2020",0,0
"PEI","24-12-2020",0,0
"PEI","25-12-2020",0,0
"PEI","26-12-2020",0,0
"PEI","27-12-2020",0,0
"PEI","28-12-2020",0,0
"PEI","29-12-2020",0,0
"PEI","30-12-2020",0,0
"PEI","31-12-2020",0,0
"PEI","01-01-2021",0,0
"PEI","02-01-2021",0,0
"PEI","03-01-2021",0,0
"PEI","04-01-2021",0,0
"PEI","05-01-2021",0,0
"PEI","06-01-2021",0,0
"PEI","07-01-2021",0,0
"PEI","08-01-2021",0,0
"PEI","09-01-2021",0,0
"PEI","10-01-2021",0,0
"PEI","11-01-2021",0,0
"PEI","12-01-2021",0,0
"PEI","13-01-2021",0,0
"PEI","14-01-2021",0,0
"PEI","15-01-2021",0,0
"PEI","16-01-2021",0,0
"PEI","17-01-2021",0,0
"PEI","18-01-2021",0,0
"PEI","19-01-2021",0,0
"PEI","20-01-2021",0,0
"PEI","21-01-2021",0,0
"PEI","22-01-2021",0,0
"PEI","23-01-2021",0,0
"PEI","24-01-2021",0,0
"PEI","25-01-2021",0,0
"PEI","26-01-2021",0,0
"PEI","27-01-2021",0,0
"PEI","28-01-2021",0,0
"PEI","29-01-2021",0,0
"PEI","30-01-2021",0,0
"PEI","31-01-2021",0,0
"PEI","01-02-2021",0,0
"Quebec","08-03-2020",0,0
"Quebec","09-03-2020",0,0
"Quebec","10-03-2020",0,0
"Quebec","11-03-2020",0,0
"Quebec","12-03-2020",0,0
"Quebec","13-03-2020",0,0
"Quebec","14-03-2020",0,0
"Quebec","15-03-2020",0,0
"Quebec","16-03-2020",0,0
"Quebec","17-03-2020",0,0
"Quebec","18-03-2020",1,1
"Quebec","19-03-2020",0,1
"Quebec","20-03-2020",0,1
"Quebec","21-03-2020",3,4
"Quebec","22-03-2020",0,4
"Quebec","23-03-2020",0,4
"Quebec","24-03-2020",0,4
"Quebec","25-03-2020",2,6
"Quebec","26-03-2020",2,8
"Quebec","27-03-2020",10,18
"Quebec","28-03-2020",4,22
"Quebec","29-03-2020",0,22
"Quebec","30-03-2020",3,25
"Quebec","31-03-2020",6,31
"Quebec","01-04-2020",2,33
"Quebec","02-04-2020",3,36
"Quebec","03-04-2020",25,61
"Quebec","04-04-2020",14,75
"Quebec","05-04-2020",19,94
"Quebec","06-04-2020",27,121
"Quebec","07-04-2020",29,150
"Quebec","08-04-2020",25,175
"Quebec","09-04-2020",41,216
"Quebec","10-04-2020",25,241
"Quebec","11-04-2020",48,289
"Quebec","12-04-2020",39,328
"Quebec","13-04-2020",32,360
"Quebec","14-04-2020",75,435
"Quebec","15-04-2020",52,487
"Quebec","16-04-2020",122,609
"Quebec","17-04-2020",79,688
"Quebec","18-04-2020",117,805
"Quebec","19-04-2020",72,877
"Quebec","20-04-2020",62,939
"Quebec","21-04-2020",102,1041
"Quebec","22-04-2020",93,1134
"Quebec","23-04-2020",109,1243
"Quebec","24-04-2020",97,1340
"Quebec","25-04-2020",106,1446
"Quebec","26-04-2020",69,1515
"Quebec","27-04-2020",84,1599
"Quebec","28-04-2020",83,1682
"Quebec","29-04-2020",79,1761
"Quebec","30-04-2020",98,1859
"Quebec","01-05-2020",163,2022
"Quebec","02-05-2020",114,2136
"Quebec","03-05-2020",69,2205
"Quebec","04-05-2020",75,2280
"Quebec","05-05-2020",118,2398
"Quebec","06-05-2020",112,2510
"Quebec","07-05-2020",121,2631
"Quebec","08-05-2020",94,2725
"Quebec","09-05-2020",61,2786
"Quebec","10-05-2020",142,2928
"Quebec","11-05-2020",85,3013
"Quebec","12-05-2020",118,3131
"Quebec","13-05-2020",89,3220
"Quebec","14-05-2020",131,3351
"Quebec","15-05-2020",50,3401
"Quebec","16-05-2020",82,3483
"Quebec","17-05-2020",79,3562
"Quebec","18-05-2020",34,3596
"Quebec","19-05-2020",51,3647
"Quebec","20-05-2020",71,3718
"Quebec","21-05-2020",82,3800
"Quebec","22-05-2020",65,3865
"Quebec","23-05-2020",75,3940
"Quebec","24-05-2020",44,3984
"Quebec","25-05-2020",85,4069
"Quebec","26-05-2020",70,4139
"Quebec","27-05-2020",89,4228
"Quebec","28-05-2020",74,4302
"Quebec","29-05-2020",61,4363
"Quebec","30-05-2020",76,4439
"Quebec","31-05-2020",202,4641
"Quebec","01-06-2020",20,4661
"Quebec","02-06-2020",52,4713
"Quebec","03-06-2020",81,4794
"Quebec","04-06-2020",91,4885
"Quebec","05-06-2020",50,4935
"Quebec","06-06-2020",35,4970
"Quebec","07-06-2020",8,4978
"Quebec","08-06-2020",6,4984
"Quebec","09-06-2020",45,5029
"Quebec","10-06-2020",52,5081
"Quebec","11-06-2020",24,5105
"Quebec","12-06-2020",43,5148
"Quebec","13-06-2020",47,5195
"Quebec","14-06-2020",27,5222
"Quebec","15-06-2020",20,5242
"Quebec","16-06-2020",27,5269
"Quebec","17-06-2020",29,5298
"Quebec","18-06-2020",42,5340
"Quebec","19-06-2020",35,5375
"Quebec","20-06-2020",33,5408
"Quebec","21-06-2020",9,5417
"Quebec","22-06-2020",0,5417
"Quebec","23-06-2020",7,5424
"Quebec","24-06-2020",17,5441
"Quebec","25-06-2020",7,5448
"Quebec","26-06-2020",0,5448
"Quebec","27-06-2020",0,5448
"Quebec","28-06-2020",0,5448
"Quebec","29-06-2020",37,5485
"Quebec","30-06-2020",18,5503
"Quebec","01-07-2020",24,5527
"Quebec","02-07-2020",14,5541
"Quebec","03-07-2020",19,5560
"Quebec","04-07-2020",6,5566
"Quebec","05-07-2020",8,5574
"Quebec","06-07-2020",3,5577
"Quebec","07-07-2020",13,5590
"Quebec","08-07-2020",13,5603
"Quebec","09-07-2020",6,5609
"Quebec","10-07-2020",3,5612
"Quebec","11-07-2020",8,5620
"Quebec","12-07-2020",7,5627
"Quebec","13-07-2020",1,5628
"Quebec","14-07-2020",5,5633
"Quebec","15-07-2020",3,5636
"Quebec","16-07-2020",10,5646
"Quebec","17-07-2020",1,5647
"Quebec","18-07-2020",7,5654
"Quebec","19-07-2020",1,5655
"Quebec","20-07-2020",2,5657
"Quebec","21-07-2020",1,5658
"Quebec","22-07-2020",4,5662
"Quebec","23-07-2020",0,5662
"Quebec","24-07-2020",1,5663
"Quebec","25-07-2020",3,5666
"Quebec","26-07-2020",1,5667
"Quebec","27-07-2020",0,5667
"Quebec","28-07-2020",3,5670
"Quebec","29-07-2020",0,5670
"Quebec","30-07-2020",3,5673
"Quebec","31-07-2020",1,5674
"Quebec","01-08-2020",4,5678
"Quebec","02-08-2020",3,5681
"Quebec","03-08-2020",2,5683
"Quebec","04-08-2020",2,5685
"Quebec","05-08-2020",2,5687
"Quebec","06-08-2020",0,5687
"Quebec","07-08-2020",0,5687
"Quebec","08-08-2020",5,5692
"Quebec","09-08-2020",3,5695
"Quebec","10-08-2020",1,5696
"Quebec","11-08-2020",1,5697
"Quebec","12-08-2020",12,5709
"Quebec","13-08-2020",6,5715
"Quebec","14-08-2020",3,5718
"Quebec","15-08-2020",1,5719
"Quebec","16-08-2020",1,5720
"Quebec","17-08-2020",1,5721
"Quebec","18-08-2020",6,5727
"Quebec","19-08-2020",2,5729
"Quebec","20-08-2020",1,5730
"Quebec","21-08-2020",3,5733
"Quebec","22-08-2020",6,5739
"Quebec","23-08-2020",1,5740
"Quebec","24-08-2020",4,5744
"Quebec","25-08-2020",2,5746
"Quebec","26-08-2020",0,5746
"Quebec","27-08-2020",3,5749
"Quebec","28-08-2020",2,5751
"Quebec","29-08-2020",4,5755
"Quebec","30-08-2020",3,5758
"Quebec","31-08-2020",2,5760
"Quebec","01-09-2020",2,5762
"Quebec","02-09-2020",2,5764
"Quebec","03-09-2020",1,5765
"Quebec","04-09-2020",1,5766
"Quebec","05-09-2020",2,5768
"Quebec","06-09-2020",0,5768
"Quebec","07-09-2020",1,5769
"Quebec","08-09-2020",0,5769
"Quebec","09-09-2020",1,5770
"Quebec","10-09-2020",1,5771
"Quebec","11-09-2020",3,5774
"Quebec","12-09-2020",5,5779
"Quebec","13-09-2020",1,5780
"Quebec","14-09-2020",0,5780
"Quebec","15-09-2020",5,5785
"Quebec","16-09-2020",3,5788
"Quebec","17-09-2020",3,5791
"Quebec","18-09-2020",1,5792
"Quebec","19-09-2020",5,5797
"Quebec","20-09-2020",5,5802
"Quebec","21-09-2020",2,5804
"Quebec","22-09-2020",1,5805
"Quebec","23-09-2020",4,5809
"Quebec","24-09-2020",1,5810
"Quebec","25-09-2020",4,5814
"Quebec","26-09-2020",7,5821
"Quebec","27-09-2020",4,5825
"Quebec","28-09-2020",1,5826
"Quebec","29-09-2020",7,5833
"Quebec","30-09-2020",1,5834
"Quebec","01-10-2020",16,5850
"Quebec","02-10-2020",7,5857
"Quebec","03-10-2020",10,5867
"Quebec","04-10-2020",10,5877
"Quebec","05-10-2020",5,5882
"Quebec","06-10-2020",17,5899
"Quebec","07-10-2020",7,5906
"Quebec","08-10-2020",9,5915
"Quebec","09-10-2020",21,5936
"Quebec","10-10-2020",14,5950
"Quebec","11-10-2020",3,5953
"Quebec","12-10-2020",11,5964
"Quebec","13-10-2020",5,5969
"Quebec","14-10-2020",7,5976
"Quebec","15-10-2020",29,6005
"Quebec","16-10-2020",12,6017
"Quebec","17-10-2020",14,6031
"Quebec","18-10-2020",6,6037
"Quebec","19-10-2020",6,6043
"Quebec","20-10-2020",12,6055
"Quebec","21-10-2020",19,6074
"Quebec","22-10-2020",20,6094
"Quebec","23-10-2020",12,6106
"Quebec","24-10-2020",26,6132
"Quebec","25-10-2020",11,6143
"Quebec","26-10-2020",10,6153
"Quebec","27-10-2020",19,6172
"Quebec","28-10-2020",17,6189
"Quebec","29-10-2020",25,6214
"Quebec","30-10-2020",17,6231
"Quebec","31-10-2020",15,6246
"Quebec","01-11-2020",25,6271
"Quebec","02-11-2020",12,6283
"Quebec","03-11-2020",34,6317
"Quebec","04-11-2020",33,6350
"Quebec","05-11-2020",28,6378
"Quebec","06-11-2020",24,6402
"Quebec","07-11-2020",29,6431
"Quebec","08-11-2020",9,6440
"Quebec","09-11-2020",15,6455
"Quebec","10-11-2020",38,6493
"Quebec","11-11-2020",22,6515
"Quebec","12-11-2020",42,6557
"Quebec","13-11-2020",29,6586
"Quebec","14-11-2020",25,6611
"Quebec","15-11-2020",15,6626
"Quebec","16-11-2020",25,6651
"Quebec","17-11-2020",24,6675
"Quebec","18-11-2020",35,6710
"Quebec","19-11-2020",34,6744
"Quebec","20-11-2020",30,6774
"Quebec","21-11-2020",32,6806
"Quebec","22-11-2020",23,6829
"Quebec","23-11-2020",13,6842
"Quebec","24-11-2020",45,6887
"Quebec","25-11-2020",28,6915
"Quebec","26-11-2020",32,6947
"Quebec","27-11-2020",37,6984
"Quebec","28-11-2020",37,7021
"Quebec","29-11-2020",12,7033
"Quebec","30-11-2020",23,7056
"Quebec","01-12-2020",28,7084
"Quebec","02-12-2020",41,7125
"Quebec","03-12-2020",30,7155
"Quebec","04-12-2020",28,7183
"Quebec","05-12-2020",48,7231
"Quebec","06-12-2020",24,7255
"Quebec","07-12-2020",22,7277
"Quebec","08-12-2020",36,7313
"Quebec","09-12-2020",36,7349
"Quebec","10-12-2020",33,7382
"Quebec","11-12-2020",53,7435
"Quebec","12-12-2020",40,7475
"Quebec","13-12-2020",33,7508
"Quebec","14-12-2020",25,7533
"Quebec","15-12-2020",37,7570
"Quebec","16-12-2020",43,7613
"Quebec","17-12-2020",22,7635
"Quebec","18-12-2020",36,7671
"Quebec","19-12-2020",44,7715
"Quebec","20-12-2020",21,7736
"Quebec","21-12-2020",30,7766
"Quebec","22-12-2020",28,7794
"Quebec","23-12-2020",73,7867
"Quebec","24-12-2020",46,7913
"Quebec","25-12-2020",0,7913
"Quebec","26-12-2020",0,7913
"Quebec","27-12-2020",110,8023
"Quebec","28-12-2020",37,8060
"Quebec","29-12-2020",64,8124
"Quebec","30-12-2020",41,8165
"Quebec","31-12-2020",61,8226
"Quebec","01-01-2021",0,8226
"Quebec","02-01-2021",0,8226
"Quebec","03-01-2021",121,8347
"Quebec","04-01-2021",32,8379
"Quebec","05-01-2021",62,8441
"Quebec","06-01-2021",47,8488
"Quebec","07-01-2021",74,8562
"Quebec","08-01-2021",44,8606
"Quebec","09-01-2021",41,8647
"Quebec","10-01-2021",39,8686
"Quebec","11-01-2021",51,8737
"Quebec","12-01-2021",45,8782
"Quebec","13-01-2021",32,8814
"Quebec","14-01-2021",64,8878
"Quebec","15-01-2021",60,8938
"Quebec","16-01-2021",67,9005
"Quebec","17-01-2021",50,9055
"Quebec","18-01-2021",32,9087
"Quebec","19-01-2021",55,9142
"Quebec","20-01-2021",66,9208
"Quebec","21-01-2021",65,9273
"Quebec","22-01-2021",88,9361
"Quebec","23-01-2021",76,9437
"Quebec","24-01-2021",41,9478
"Quebec","25-01-2021",42,9520
"Quebec","26-01-2021",57,9577
"Quebec","27-01-2021",53,9630
"Quebec","28-01-2021",37,9667
"Quebec","29-01-2021",50,9717
"Quebec","30-01-2021",46,9763
"Quebec","31-01-2021",31,9794
"Quebec","01-02-2021",32,9826
"Repatriated","08-03-2020",0,0
"Repatriated","09-03-2020",0,0
"Repatriated","10-03-2020",0,0
"Repatriated","11-03-2020",0,0
"Repatriated","12-03-2020",0,0
"Repatriated","13-03-2020",0,0
"Repatriated","14-03-2020",0,0
"Repatriated","15-03-2020",0,0
"Repatriated","16-03-2020",0,0
"Repatriated","17-03-2020",0,0
"Repatriated","18-03-2020",0,0
"Repatriated","19-03-2020",0,0
"Repatriated","20-03-2020",0,0
"Repatriated","21-03-2020",0,0
"Repatriated","22-03-2020",0,0
"Repatriated","23-03-2020",0,0
"Repatriated","24-03-2020",0,0
"Repatriated","25-03-2020",0,0
"Repatriated","26-03-2020",0,0
"Repatriated","27-03-2020",0,0
"Repatriated","28-03-2020",0,0
"Repatriated","29-03-2020",0,0
"Repatriated","30-03-2020",0,0
"Repatriated","31-03-2020",0,0
"Repatriated","01-04-2020",0,0
"Repatriated","02-04-2020",0,0
"Repatriated","03-04-2020",0,0
"Repatriated","04-04-2020",0,0
"Repatriated","05-04-2020",0,0
"Repatriated","06-04-2020",0,0
"Repatriated","07-04-2020",0,0
"Repatriated","08-04-2020",0,0
"Repatriated","09-04-2020",0,0
"Repatriated","10-04-2020",0,0
"Repatriated","11-04-2020",0,0
"Repatriated","12-04-2020",0,0
"Repatriated","13-04-2020",0,0
"Repatriated","14-04-2020",0,0
"Repatriated","15-04-2020",0,0
"Repatriated","16-04-2020",0,0
"Repatriated","17-04-2020",0,0
"Repatriated","18-04-2020",0,0
"Repatriated","19-04-2020",0,0
"Repatriated","20-04-2020",0,0
"Repatriated","21-04-2020",0,0
"Repatriated","22-04-2020",0,0
"Repatriated","23-04-2020",0,0
"Repatriated","24-04-2020",0,0
"Repatriated","25-04-2020",0,0
"Repatriated","26-04-2020",0,0
"Repatriated","27-04-2020",0,0
"Repatriated","28-04-2020",0,0
"Repatriated","29-04-2020",0,0
"Repatriated","30-04-2020",0,0
"Repatriated","01-05-2020",0,0
"Repatriated","02-05-2020",0,0
"Repatriated","03-05-2020",0,0
"Repatriated","04-05-2020",0,0
"Repatriated","05-05-2020",0,0
"Repatriated","06-05-2020",0,0
"Repatriated","07-05-2020",0,0
"Repatriated","08-05-2020",0,0
"Repatriated","09-05-2020",0,0
"Repatriated","10-05-2020",0,0
"Repatriated","11-05-2020",0,0
"Repatriated","12-05-2020",0,0
"Repatriated","13-05-2020",0,0
"Repatriated","14-05-2020",0,0
"Repatriated","15-05-2020",0,0
"Repatriated","16-05-2020",0,0
"Repatriated","17-05-2020",0,0
"Repatriated","18-05-2020",0,0
"Repatriated","19-05-2020",0,0
"Repatriated","20-05-2020",0,0
"Repatriated","21-05-2020",0,0
"Repatriated","22-05-2020",0,0
"Repatriated","23-05-2020",0,0
"Repatriated","24-05-2020",0,0
"Repatriated","25-05-2020",0,0
"Repatriated","26-05-2020",0,0
"Repatriated","27-05-2020",0,0
"Repatriated","28-05-2020",0,0
"Repatriated","29-05-2020",0,0
"Repatriated","30-05-2020",0,0
"Repatriated","31-05-2020",0,0
"Repatriated","01-06-2020",0,0
"Repatriated","02-06-2020",0,0
"Repatriated","03-06-2020",0,0
"Repatriated","04-06-2020",0,0
"Repatriated","05-06-2020",0,0
"Repatriated","06-06-2020",0,0
"Repatriated","07-06-2020",0,0
"Repatriated","08-06-2020",0,0
"Repatriated","09-06-2020",0,0
"Repatriated","10-06-2020",0,0
"Repatriated","11-06-2020",0,0
"Repatriated","12-06-2020",0,0
"Repatriated","13-06-2020",0,0
"Repatriated","14-06-2020",0,0
"Repatriated","15-06-2020",0,0
"Repatriated","16-06-2020",0,0
"Repatriated","17-06-2020",0,0
"Repatriated","18-06-2020",0,0
"Repatriated","19-06-2020",0,0
"Repatriated","20-06-2020",0,0
"Repatriated","21-06-2020",0,0
"Repatriated","22-06-2020",0,0
"Repatriated","23-06-2020",0,0
"Repatriated","24-06-2020",0,0
"Repatriated","25-06-2020",0,0
"Repatriated","26-06-2020",0,0
"Repatriated","27-06-2020",0,0
"Repatriated","28-06-2020",0,0
"Repatriated","29-06-2020",0,0
"Repatriated","30-06-2020",0,0
"Repatriated","01-07-2020",0,0
"Repatriated","02-07-2020",0,0
"Repatriated","03-07-2020",0,0
"Repatriated","04-07-2020",0,0
"Repatriated","05-07-2020",0,0
"Repatriated","06-07-2020",0,0
"Repatriated","07-07-2020",0,0
"Repatriated","08-07-2020",0,0
"Repatriated","09-07-2020",0,0
"Repatriated","10-07-2020",0,0
"Repatriated","11-07-2020",0,0
"Repatriated","12-07-2020",0,0
"Repatriated","13-07-2020",0,0
"Repatriated","14-07-2020",0,0
"Repatriated","15-07-2020",0,0
"Repatriated","16-07-2020",0,0
"Repatriated","17-07-2020",0,0
"Repatriated","18-07-2020",0,0
"Repatriated","19-07-2020",0,0
"Repatriated","20-07-2020",0,0
"Repatriated","21-07-2020",0,0
"Repatriated","22-07-2020",0,0
"Repatriated","23-07-2020",0,0
"Repatriated","24-07-2020",0,0
"Repatriated","25-07-2020",0,0
"Repatriated","26-07-2020",0,0
"Repatriated","27-07-2020",0,0
"Repatriated","28-07-2020",0,0
"Repatriated","29-07-2020",0,0
"Repatriated","30-07-2020",0,0
"Repatriated","31-07-2020",0,0
"Repatriated","01-08-2020",0,0
"Repatriated","02-08-2020",0,0
"Repatriated","03-08-2020",0,0
"Repatriated","04-08-2020",0,0
"Repatriated","05-08-2020",0,0
"Repatriated","06-08-2020",0,0
"Repatriated","07-08-2020",0,0
"Repatriated","08-08-2020",0,0
"Repatriated","09-08-2020",0,0
"Repatriated","10-08-2020",0,0
"Repatriated","11-08-2020",0,0
"Repatriated","12-08-2020",0,0
"Repatriated","13-08-2020",0,0
"Repatriated","14-08-2020",0,0
"Repatriated","15-08-2020",0,0
"Repatriated","16-08-2020",0,0
"Repatriated","17-08-2020",0,0
"Repatriated","18-08-2020",0,0
"Repatriated","19-08-2020",0,0
"Repatriated","20-08-2020",0,0
"Repatriated","21-08-2020",0,0
"Repatriated","22-08-2020",0,0
"Repatriated","23-08-2020",0,0
"Repatriated","24-08-2020",0,0
"Repatriated","25-08-2020",0,0
"Repatriated","26-08-2020",0,0
"Repatriated","27-08-2020",0,0
"Repatriated","28-08-2020",0,0
"Repatriated","29-08-2020",0,0
"Repatriated","30-08-2020",0,0
"Repatriated","31-08-2020",0,0
"Repatriated","01-09-2020",0,0
"Repatriated","02-09-2020",0,0
"Repatriated","03-09-2020",0,0
"Repatriated","04-09-2020",0,0
"Repatriated","05-09-2020",0,0
"Repatriated","06-09-2020",0,0
"Repatriated","07-09-2020",0,0
"Repatriated","08-09-2020",0,0
"Repatriated","09-09-2020",0,0
"Repatriated","10-09-2020",0,0
"Repatriated","11-09-2020",0,0
"Repatriated","12-09-2020",0,0
"Repatriated","13-09-2020",0,0
"Repatriated","14-09-2020",0,0
"Repatriated","15-09-2020",0,0
"Repatriated","16-09-2020",0,0
"Repatriated","17-09-2020",0,0
"Repatriated","18-09-2020",0,0
"Repatriated","19-09-2020",0,0
"Repatriated","20-09-2020",0,0
"Repatriated","21-09-2020",0,0
"Repatriated","22-09-2020",0,0
"Repatriated","23-09-2020",0,0
"Repatriated","24-09-2020",0,0
"Repatriated","25-09-2020",0,0
"Repatriated","26-09-2020",0,0
"Repatriated","27-09-2020",0,0
"Repatriated","28-09-2020",0,0
"Repatriated","29-09-2020",0,0
"Repatriated","30-09-2020",0,0
"Repatriated","01-10-2020",0,0
"Repatriated","02-10-2020",0,0
"Repatriated","03-10-2020",0,0
"Repatriated","04-10-2020",0,0
"Repatriated","05-10-2020",0,0
"Repatriated","06-10-2020",0,0
"Repatriated","07-10-2020",0,0
"Repatriated","08-10-2020",0,0
"Repatriated","09-10-2020",0,0
"Repatriated","10-10-2020",0,0
"Repatriated","11-10-2020",0,0
"Repatriated","12-10-2020",0,0
"Repatriated","13-10-2020",0,0
"Repatriated","14-10-2020",0,0
"Repatriated","15-10-2020",0,0
"Repatriated","16-10-2020",0,0
"Repatriated","17-10-2020",0,0
"Repatriated","18-10-2020",0,0
"Repatriated","19-10-2020",0,0
"Repatriated","20-10-2020",0,0
"Repatriated","21-10-2020",0,0
"Repatriated","22-10-2020",0,0
"Repatriated","23-10-2020",0,0
"Repatriated","24-10-2020",0,0
"Repatriated","25-10-2020",0,0
"Repatriated","26-10-2020",0,0
"Repatriated","27-10-2020",0,0
"Repatriated","28-10-2020",0,0
"Repatriated","29-10-2020",0,0
"Repatriated","30-10-2020",0,0
"Repatriated","31-10-2020",0,0
"Repatriated","01-11-2020",0,0
"Repatriated","02-11-2020",0,0
"Repatriated","03-11-2020",0,0
"Repatriated","04-11-2020",0,0
"Repatriated","05-11-2020",0,0
"Repatriated","06-11-2020",0,0
"Repatriated","07-11-2020",0,0
"Repatriated","08-11-2020",0,0
"Repatriated","09-11-2020",0,0
"Repatriated","10-11-2020",0,0
"Repatriated","11-11-2020",0,0
"Repatriated","12-11-2020",0,0
"Repatriated","13-11-2020",0,0
"Repatriated","14-11-2020",0,0
"Repatriated","15-11-2020",0,0
"Repatriated","16-11-2020",0,0
"Repatriated","17-11-2020",0,0
"Repatriated","18-11-2020",0,0
"Repatriated","19-11-2020",0,0
"Repatriated","20-11-2020",0,0
"Repatriated","21-11-2020",0,0
"Repatriated","22-11-2020",0,0
"Repatriated","23-11-2020",0,0
"Repatriated","24-11-2020",0,0
"Repatriated","25-11-2020",0,0
"Repatriated","26-11-2020",0,0
"Repatriated","27-11-2020",0,0
"Repatriated","28-11-2020",0,0
"Repatriated","29-11-2020",0,0
"Repatriated","30-11-2020",0,0
"Repatriated","01-12-2020",0,0
"Repatriated","02-12-2020",0,0
"Repatriated","03-12-2020",0,0
"Repatriated","04-12-2020",0,0
"Repatriated","05-12-2020",0,0
"Repatriated","06-12-2020",0,0
"Repatriated","07-12-2020",0,0
"Repatriated","08-12-2020",0,0
"Repatriated","09-12-2020",0,0
"Repatriated","10-12-2020",0,0
"Repatriated","11-12-2020",0,0
"Repatriated","12-12-2020",0,0
"Repatriated","13-12-2020",0,0
"Repatriated","14-12-2020",0,0
"Repatriated","15-12-2020",0,0
"Repatriated","16-12-2020",0,0
"Repatriated","17-12-2020",0,0
"Repatriated","18-12-2020",0,0
"Repatriated","19-12-2020",0,0
"Repatriated","20-12-2020",0,0
"Repatriated","21-12-2020",0,0
"Repatriated","22-12-2020",0,0
"Repatriated","23-12-2020",0,0
"Repatriated","24-12-2020",0,0
"Repatriated","25-12-2020",0,0
"Repatriated","26-12-2020",0,0
"Repatriated","27-12-2020",0,0
"Repatriated","28-12-2020",0,0
"Repatriated","29-12-2020",0,0
"Repatriated","30-12-2020",0,0
"Repatriated","31-12-2020",0,0
"Repatriated","01-01-2021",0,0
"Repatriated","02-01-2021",0,0
"Repatriated","03-01-2021",0,0
"Repatriated","04-01-2021",0,0
"Repatriated","05-01-2021",0,0
"Repatriated","06-01-2021",0,0
"Repatriated","07-01-2021",0,0
"Repatriated","08-01-2021",0,0
"Repatriated","09-01-2021",0,0
"Repatriated","10-01-2021",0,0
"Repatriated","11-01-2021",0,0
"Repatriated","12-01-2021",0,0
"Repatriated","13-01-2021",0,0
"Repatriated","14-01-2021",0,0
"Repatriated","15-01-2021",0,0
"Repatriated","16-01-2021",0,0
"Repatriated","17-01-2021",0,0
"Repatriated","18-01-2021",0,0
"Repatriated","19-01-2021",0,0
"Repatriated","20-01-2021",0,0
"Repatriated","21-01-2021",0,0
"Repatriated","22-01-2021",0,0
"Repatriated","23-01-2021",0,0
"Repatriated","24-01-2021",0,0
"Repatriated","25-01-2021",0,0
"Repatriated","26-01-2021",0,0
"Repatriated","27-01-2021",0,0
"Repatriated","28-01-2021",0,0
"Repatriated","29-01-2021",0,0
"Repatriated","30-01-2021",0,0
"Repatriated","31-01-2021",0,0
"Repatriated","01-02-2021",0,0
"Saskatchewan","08-03-2020",0,0
"Saskatchewan","09-03-2020",0,0
"Saskatchewan","10-03-2020",0,0
"Saskatchewan","11-03-2020",0,0
"Saskatchewan","12-03-2020",0,0
"Saskatchewan","13-03-2020",0,0
"Saskatchewan","14-03-2020",0,0
"Saskatchewan","15-03-2020",0,0
"Saskatchewan","16-03-2020",0,0
"Saskatchewan","17-03-2020",0,0
"Saskatchewan","18-03-2020",0,0
"Saskatchewan","19-03-2020",0,0
"Saskatchewan","20-03-2020",0,0
"Saskatchewan","21-03-2020",0,0
"Saskatchewan","22-03-2020",0,0
"Saskatchewan","23-03-2020",0,0
"Saskatchewan","24-03-2020",0,0
"Saskatchewan","25-03-2020",0,0
"Saskatchewan","26-03-2020",0,0
"Saskatchewan","27-03-2020",0,0
"Saskatchewan","28-03-2020",0,0
"Saskatchewan","29-03-2020",0,0
"Saskatchewan","30-03-2020",2,2
"Saskatchewan","31-03-2020",0,2
"Saskatchewan","01-04-2020",1,3
"Saskatchewan","02-04-2020",0,3
"Saskatchewan","03-04-2020",0,3
"Saskatchewan","04-04-2020",0,3
"Saskatchewan","05-04-2020",0,3
"Saskatchewan","06-04-2020",0,3
"Saskatchewan","07-04-2020",0,3
"Saskatchewan","08-04-2020",0,3
"Saskatchewan","09-04-2020",0,3
"Saskatchewan","10-04-2020",0,3
"Saskatchewan","11-04-2020",1,4
"Saskatchewan","12-04-2020",0,4
"Saskatchewan","13-04-2020",0,4
"Saskatchewan","14-04-2020",0,4
"Saskatchewan","15-04-2020",0,4
"Saskatchewan","16-04-2020",0,4
"Saskatchewan","17-04-2020",0,4
"Saskatchewan","18-04-2020",0,4
"Saskatchewan","19-04-2020",0,4
"Saskatchewan","20-04-2020",0,4
"Saskatchewan","21-04-2020",0,4
"Saskatchewan","22-04-2020",0,4
"Saskatchewan","23-04-2020",0,4
"Saskatchewan","24-04-2020",0,4
"Saskatchewan","25-04-2020",0,4
"Saskatchewan","26-04-2020",0,4
